person_income_boxcox,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,loan_status
1.6466215434243812,MORTGAGE,4.0,EDUCATION,A,7000,7.49,0.06,N,0
-1.2313272902526433,MORTGAGE,8.0,MEDICAL,G,12000,19.82,0.36,N,1
-0.12395988270649203,RENT,2.0,EDUCATION,E,5000,15.13,0.09,N,1
1.012252533807519,MORTGAGE,4.0,DEBTCONSOLIDATION,A,10000,7.14,0.11,N,0
2.4726248369861006,MORTGAGE,2.0,MEDICAL,C,15000,12.99,0.06,Y,0
-0.5325459107858193,RENT,16.0,DEBTCONSOLIDATION,A,6000,7.49,0.12,N,0
0.8928163609652691,RENT,7.0,VENTURE,A,5000,11.11,0.06,N,0
0.7513858436296598,RENT,6.0,HOMEIMPROVEMENT,C,16000,13.22,0.2,N,0
1.2343786784328208,MORTGAGE,10.0,HOMEIMPROVEMENT,A,4500,7.74,0.05,N,0
0.45470632510261844,RENT,1.0,EDUCATION,B,15000,11.89,0.21,N,0
0.7513858436296598,MORTGAGE,5.0,PERSONAL,A,8000,5.99,0.1,N,0
0.7097692146090508,RENT,0.0,MEDICAL,C,10000,11.03,0.13,Y,0
-1.8608284519682006,OTHER,0.0,EDUCATION,B,7000,11.48,0.28,N,0
-0.7973591924575428,MORTGAGE,6.0,HOMEIMPROVEMENT,B,6000,11.99,0.15,N,0
-0.2962342156178043,MORTGAGE,7.0,EDUCATION,A,18650,7.9,0.37,N,0
0.45483341783368075,MORTGAGE,7.0,VENTURE,A,3000,7.51,0.04,N,0
0.29001770912370695,RENT,16.0,PERSONAL,B,15000,10.99,0.23,N,0
2.1359610663932456,MORTGAGE,11.0,VENTURE,A,6000,6.99,0.04,N,0
1.4147492821772032,MORTGAGE,10.0,HOMEIMPROVEMENT,D,18000,16.29,0.17,Y,1
0.1114203200616098,RENT,4.0,PERSONAL,A,7200,7.29,0.12,N,0
0.45483341783368075,RENT,2.0,VENTURE,B,10000,10.74,0.14,N,0
0.5783496236044757,MORTGAGE,12.0,VENTURE,A,1000,9.63,0.01,N,0
-0.2962342156178043,OWN,7.0,MEDICAL,C,6600,13.8,0.13,N,0
1.9533872809894235,RENT,1.0,EDUCATION,D,16000,12.8,0.12,Y,1
-2.369534832051141,RENT,2.0,MEDICAL,B,5500,12.21,0.26,N,0
-1.098398090943202,RENT,1.0,MEDICAL,B,2400,11.49,0.07,N,0
-0.1657751002820236,MORTGAGE,5.0,PERSONAL,A,10000,6.99,0.19,N,0
-0.20840426828818714,MORTGAGE,10.0,PERSONAL,A,3600,5.99,0.07,N,0
0.6081629468826527,MORTGAGE,5.0,HOMEIMPROVEMENT,A,15000,7.88,0.2,N,0
-1.098398090943202,RENT,3.0,PERSONAL,B,15000,10.99,0.43,N,1
-0.2962342156178043,MORTGAGE,8.0,PERSONAL,A,6000,7.66,0.12,N,0
-1.5238305371766843,OWN,2.0,VENTURE,B,2500,10.99,0.09,N,0
-1.4470066056143203,RENT,4.0,DEBTCONSOLIDATION,C,3000,13.49,0.1,Y,1
-1.5235178804253993,MORTGAGE,7.0,EDUCATION,D,9000,14.11,0.31,N,1
-0.2962342156178043,RENT,3.0,HOMEIMPROVEMENT,A,3000,8.49,0.06,N,0
0.27267731877869356,MORTGAGE,10.0,EDUCATION,C,5000,14.17,0.07,Y,0
0.45483341783368075,MORTGAGE,0.0,PERSONAL,C,6000,13.16,0.09,N,0
0.28988062843598217,RENT,2.0,VENTURE,B,20000,10.25,0.31,N,1
1.012252533807519,MORTGAGE,2.0,VENTURE,A,10000,8.49,0.11,N,0
-1.7716697457893738,RENT,4.0,MEDICAL,C,3825,14.27,0.15,N,0
-0.3415048131342951,RENT,4.0,MEDICAL,A,2400,6.92,0.05,N,0
-1.5395198114898025,MORTGAGE,8.0,VENTURE,B,1500,10.62,0.05,N,0
0.28146796430922827,RENT,2.0,DEBTCONSOLIDATION,B,13200,11.58,0.2,N,0
-0.7973591924575428,RENT,5.0,VENTURE,A,9000,7.9,0.23,N,0
0.5174679648865276,RENT,0.0,MEDICAL,C,10000,12.87,0.14,N,0
-0.2962342156178043,MORTGAGE,4.0,DEBTCONSOLIDATION,A,6000,6.76,0.12,N,0
0.28988062843598217,RENT,3.0,HOMEIMPROVEMENT,C,20000,13.8,0.31,Y,1
1.012252533807519,MORTGAGE,14.0,PERSONAL,A,6000,7.14,0.07,N,0
-2.7687278121591388,OWN,2.0,HOMEIMPROVEMENT,B,5600,11.99,0.3,N,0
-1.034815960393006,OWN,0.0,EDUCATION,A,4000,5.42,0.11,N,0
2.21986109815451,MORTGAGE,15.0,EDUCATION,C,8000,12.84,0.05,N,0
-1.4470066056143203,RENT,0.0,DEBTCONSOLIDATION,A,3000,7.51,0.1,N,0
0.10396930197590118,RENT,7.0,EDUCATION,D,9000,16.0,0.15,Y,0
1.6829504193990656,MORTGAGE,3.0,MEDICAL,D,25000,15.2,0.2,N,0
0.8857408067182888,MORTGAGE,4.0,MEDICAL,B,35000,10.65,0.41,N,0
-0.6242500864428197,MORTGAGE,5.0,VENTURE,D,7000,14.84,0.16,Y,0
-0.9128940022073757,RENT,3.0,DEBTCONSOLIDATION,B,1500,11.12,0.04,N,0
-0.687581589230661,MORTGAGE,6.0,EDUCATION,B,2000,11.58,0.05,N,0
0.28988062843598217,RENT,1.0,PERSONAL,C,8000,13.47,0.12,N,0
-0.2962342156178043,RENT,4.0,MEDICAL,B,12000,9.91,0.24,N,0
-0.08292842573940847,RENT,4.0,DEBTCONSOLIDATION,B,8000,10.37,0.15,N,0
0.45483341783368075,MORTGAGE,4.0,PERSONAL,A,5600,7.29,0.08,N,0
-0.8316169725899792,MORTGAGE,7.0,EDUCATION,A,7800,6.54,0.21,N,0
0.1114203200616098,OWN,0.0,VENTURE,A,10000,7.14,0.17,N,0
0.45483341783368075,RENT,3.0,DEBTCONSOLIDATION,A,5000,8.9,0.07,N,0
1.2450424051449376,MORTGAGE,4.0,EDUCATION,C,7000,12.98,0.07,N,0
0.1114203200616098,OWN,5.0,EDUCATION,C,14400,15.96,0.24,N,0
1.2450424051449376,MORTGAGE,1.0,EDUCATION,B,15000,11.83,0.15,N,0
0.3903432121349361,RENT,6.0,VENTURE,B,18000,10.65,0.26,N,0
-0.4445152716417817,RENT,3.0,HOMEIMPROVEMENT,A,7000,6.62,0.14,N,1
-1.5238305371766843,RENT,1.0,PERSONAL,B,6000,10.59,0.21,N,1
0.1114203200616098,MORTGAGE,5.0,PERSONAL,B,10000,11.14,0.17,N,0
-1.5160273052462818,MORTGAGE,1.0,MEDICAL,D,7500,14.54,0.25,Y,1
-1.953707769127263,RENT,1.0,MEDICAL,B,5000,11.46,0.21,N,1
1.2700124900085499,RENT,2.0,DEBTCONSOLIDATION,C,20500,13.35,0.2,N,0
0.8857408067182888,MORTGAGE,6.0,EDUCATION,A,14000,9.07,0.16,N,0
-0.2962342156178043,MORTGAGE,2.0,MEDICAL,A,6000,7.49,0.12,N,0
-0.7973591924575428,RENT,7.0,EDUCATION,C,2000,14.27,0.05,N,0
-0.7973591924575428,MORTGAGE,2.0,MEDICAL,A,2500,7.29,0.06,N,0
0.9875343954933873,MORTGAGE,3.0,VENTURE,A,10000,7.51,0.11,N,0
-0.3877293245500711,RENT,7.0,PERSONAL,B,15000,10.46,0.31,N,1
-0.5325459107858193,RENT,5.0,EDUCATION,B,4500,10.37,0.1,N,0
-0.2962342156178043,MORTGAGE,2.0,PERSONAL,A,1000,7.29,0.02,N,0
-1.098398090943202,MORTGAGE,4.0,VENTURE,B,1400,9.91,0.04,N,0
0.6081629468826527,RENT,4.0,PERSONAL,B,10000,11.99,0.13,N,0
-0.2962342156178043,MORTGAGE,4.0,DEBTCONSOLIDATION,C,8000,13.49,0.16,N,0
-0.6346795563963202,RENT,0.0,EDUCATION,B,4000,10.25,0.09,N,0
-0.5828155858244642,RENT,2.0,MEDICAL,A,10000,5.79,0.23,N,0
-0.2962342156178043,RENT,7.0,DEBTCONSOLIDATION,A,12000,7.88,0.24,N,0
-0.3877293245500711,MORTGAGE,0.0,EDUCATION,B,6000,9.63,0.13,N,0
0.28988062843598217,RENT,7.0,DEBTCONSOLIDATION,D,20000,15.33,0.31,N,1
1.6003305320026875,MORTGAGE,0.0,EDUCATION,C,15000,13.47,0.13,Y,0
0.1114203200616098,MORTGAGE,12.0,HOMEIMPROVEMENT,A,15000,6.03,0.25,N,0
0.1114203200616098,MORTGAGE,2.0,EDUCATION,A,2500,7.4,0.04,N,0
-0.08292842573940847,MORTGAGE,7.0,EDUCATION,A,4000,5.42,0.07,N,0
-0.2962342156178043,RENT,6.0,PERSONAL,B,6400,9.88,0.13,N,0
0.8330999933797151,MORTGAGE,8.0,HOMEIMPROVEMENT,B,12000,10.0,0.15,N,0
0.28988062843598217,RENT,12.0,MEDICAL,C,7000,12.73,0.11,Y,0
0.7513858436296598,RENT,16.0,HOMEIMPROVEMENT,B,12000,11.49,0.15,N,0
0.1114203200616098,MORTGAGE,7.0,EDUCATION,B,4000,11.71,0.07,N,0
-1.4470066056143203,RENT,0.0,PERSONAL,B,8000,12.21,0.27,N,0
2.207667925198264,MORTGAGE,3.0,MEDICAL,A,20000,6.54,0.13,N,0
0.1114203200616098,MORTGAGE,3.0,DEBTCONSOLIDATION,A,8000,5.79,0.13,N,0
-0.687581589230661,MORTGAGE,14.0,HOMEIMPROVEMENT,A,3000,7.43,0.07,N,0
-0.2962342156178043,RENT,5.0,VENTURE,B,3000,10.37,0.06,N,0
0.45483341783368075,RENT,3.0,VENTURE,A,9500,5.79,0.14,N,0
-0.5325459107858193,RENT,3.0,DEBTCONSOLIDATION,A,5000,7.49,0.11,N,0
-0.537141403848512,RENT,4.0,HOMEIMPROVEMENT,D,7000,15.58,0.15,Y,1
-0.687581589230661,MORTGAGE,4.0,PERSONAL,C,8000,13.61,0.19,N,0
1.1549108751705055,MORTGAGE,6.0,EDUCATION,A,6000,7.9,0.06,N,0
-0.2962342156178043,MORTGAGE,3.0,PERSONAL,C,5500,13.99,0.11,N,0
-0.43494836330594416,RENT,6.0,PERSONAL,C,7000,12.53,0.15,Y,0
0.45483341783368075,RENT,4.0,EDUCATION,A,8000,8.9,0.11,N,0
0.6081629468826527,MORTGAGE,8.0,DEBTCONSOLIDATION,C,6000,15.23,0.08,N,0
-0.2962342156178043,OWN,4.0,PERSONAL,A,6000,8.49,0.12,N,0
0.1114203200616098,RENT,3.0,HOMEIMPROVEMENT,A,7000,6.92,0.12,N,0
-0.9128940022073757,RENT,0.0,PERSONAL,C,6000,12.87,0.16,N,0
-0.5325459107858193,MORTGAGE,5.0,DEBTCONSOLIDATION,C,10000,14.65,0.22,N,0
-1.300912422218326,RENT,6.0,PERSONAL,B,10000,11.14,0.31,N,1
-0.5325459107858193,RENT,1.0,VENTURE,C,10000,13.49,0.22,N,0
2.1359610663932456,MORTGAGE,11.0,DEBTCONSOLIDATION,B,8000,10.99,0.05,N,0
1.572146264408209,MORTGAGE,5.0,PERSONAL,C,18000,13.99,0.16,Y,0
0.5174679648865276,MORTGAGE,12.0,HOMEIMPROVEMENT,A,16000,7.88,0.22,N,0
-0.08292842573940847,RENT,10.0,VENTURE,B,4000,11.12,0.07,N,0
0.1114203200616098,MORTGAGE,3.0,VENTURE,A,4000,6.92,0.07,N,0
-0.687581589230661,RENT,2.0,VENTURE,B,4000,11.11,0.1,N,0
1.012252533807519,RENT,5.0,HOMEIMPROVEMENT,A,15000,7.9,0.17,N,0
-0.5325459107858193,RENT,3.0,VENTURE,B,17500,10.25,0.39,N,0
-0.4832051829881542,MORTGAGE,4.0,VENTURE,A,10000,6.03,0.22,N,0
1.7008873288088882,MORTGAGE,5.0,DEBTCONSOLIDATION,B,12000,11.71,0.1,N,0
0.45483341783368075,MORTGAGE,5.0,EDUCATION,B,25000,11.71,0.35,N,0
-0.08292842573940847,MORTGAGE,3.0,DEBTCONSOLIDATION,B,20000,11.71,0.36,N,0
-1.8608284519682006,RENT,1.0,DEBTCONSOLIDATION,D,3000,15.33,0.12,N,1
-0.12395988270649203,MORTGAGE,1.0,HOMEIMPROVEMENT,A,3000,7.9,0.06,N,0
1.9849166531484492,MORTGAGE,14.0,VENTURE,C,16000,13.79,0.11,N,0
-0.7973591924575428,RENT,2.0,DEBTCONSOLIDATION,C,10000,13.22,0.25,N,0
-0.20840426828818714,MORTGAGE,5.0,MEDICAL,B,15000,10.38,0.29,N,0
0.9499200253731399,RENT,2.0,MEDICAL,B,6000,10.75,0.07,N,0
-2.7687278121591388,RENT,2.0,HOMEIMPROVEMENT,D,3250,14.84,0.2,Y,1
0.07390845521100654,RENT,3.0,EDUCATION,C,14000,12.73,0.24,N,0
0.7513858436296598,MORTGAGE,18.0,PERSONAL,B,6000,11.99,0.07,N,0
0.7720772187240228,RENT,1.0,MEDICAL,E,24000,17.39,0.25,Y,1
-1.3006296787546898,RENT,1.0,MEDICAL,C,7500,13.22,0.27,Y,0
0.45483341783368075,RENT,0.0,EDUCATION,C,20000,14.65,0.28,Y,0
0.45483341783368075,MORTGAGE,4.0,DEBTCONSOLIDATION,A,5000,6.03,0.07,N,0
1.012252533807519,RENT,0.0,MEDICAL,C,12000,14.26,0.13,Y,0
-0.36449535057303367,RENT,0.0,VENTURE,C,20000,12.41,0.41,Y,1
-1.4470066056143203,RENT,0.0,DEBTCONSOLIDATION,D,3600,15.95,0.12,N,1
-0.5325459107858193,RENT,2.0,EDUCATION,B,3500,11.49,0.08,N,0
-1.5912897196295062,RENT,0.0,MEDICAL,B,1600,10.59,0.06,N,0
0.1114203200616098,RENT,4.0,DEBTCONSOLIDATION,B,8000,10.0,0.13,N,0
-0.7973591924575428,OWN,6.0,PERSONAL,A,6000,5.42,0.15,N,0
1.012252533807519,MORTGAGE,6.0,MEDICAL,A,12000,7.51,0.13,N,0
0.45483341783368075,RENT,3.0,DEBTCONSOLIDATION,C,6000,13.49,0.09,Y,0
1.9849166531484492,MORTGAGE,0.0,VENTURE,D,25000,16.02,0.18,Y,0
-1.953707769127263,RENT,1.0,MEDICAL,B,7500,11.14,0.33,N,1
0.6081629468826527,MORTGAGE,6.0,DEBTCONSOLIDATION,C,10000,13.48,0.13,N,0
0.7513858436296598,RENT,0.0,EDUCATION,A,4975,6.76,0.06,N,0
-0.7973591924575428,RENT,0.0,DEBTCONSOLIDATION,B,8000,12.42,0.2,N,0
-0.7973591924575428,RENT,1.0,EDUCATION,A,2800,7.49,0.07,N,0
0.4506036012335361,MORTGAGE,6.0,EDUCATION,A,13000,7.51,0.19,N,0
-1.8608284519682006,RENT,1.0,EDUCATION,B,2400,11.48,0.1,N,0
0.9372353469564616,MORTGAGE,5.0,DEBTCONSOLIDATION,B,10000,9.99,0.11,N,0
-0.2962342156178043,OWN,0.0,VENTURE,A,14000,6.92,0.28,N,0
0.8857408067182888,RENT,9.0,PERSONAL,B,12000,10.65,0.14,N,0
-1.8608284519682006,OWN,7.0,VENTURE,A,4800,7.14,0.19,N,0
-1.098140082562829,MORTGAGE,2.0,DEBTCONSOLIDATION,B,7200,11.49,0.21,N,0
0.3903432121349361,OWN,2.0,MEDICAL,A,15000,8.49,0.22,N,0
0.18456473494881837,MORTGAGE,8.0,VENTURE,A,12500,6.03,0.2,N,0
-1.098398090943202,MORTGAGE,1.0,DEBTCONSOLIDATION,A,4000,9.32,0.11,N,0
-0.7973591924575428,RENT,7.0,EDUCATION,B,5000,9.99,0.13,N,0
-1.4470066056143203,MORTGAGE,3.0,EDUCATION,A,10000,7.88,0.33,N,0
-1.953707769127263,RENT,1.0,VENTURE,B,5000,10.59,0.21,N,0
0.1114203200616098,RENT,0.0,DEBTCONSOLIDATION,C,5000,13.72,0.08,Y,0
-1.1638639539674345,RENT,7.0,MEDICAL,B,10000,12.69,0.29,N,0
2.4726248369861006,MORTGAGE,6.0,EDUCATION,A,3000,6.91,0.01,N,0
-0.5325459107858193,MORTGAGE,6.0,EDUCATION,A,3000,6.92,0.07,N,0
-1.7369833573290856,OWN,6.0,HOMEIMPROVEMENT,B,4750,9.91,0.18,N,0
-0.08292842573940847,MORTGAGE,4.0,MEDICAL,A,4000,5.79,0.07,N,0
-0.354349821734128,MORTGAGE,5.0,DEBTCONSOLIDATION,B,10000,12.42,0.21,N,0
-0.43494836330594416,MORTGAGE,13.0,EDUCATION,A,8000,8.0,0.17,N,0
-0.5325459107858193,RENT,2.0,VENTURE,B,1500,11.36,0.03,N,0
-1.034815960393006,RENT,4.0,PERSONAL,A,9600,7.49,0.27,N,0
0.1114203200616098,RENT,2.0,VENTURE,C,10000,13.43,0.17,Y,0
0.8857408067182888,RENT,4.0,VENTURE,B,20000,10.65,0.24,N,0
0.7513858436296598,MORTGAGE,5.0,EDUCATION,B,17000,11.14,0.21,N,0
-1.034815960393006,MORTGAGE,2.0,DEBTCONSOLIDATION,B,14500,10.25,0.4,N,0
0.7624457864308638,RENT,4.0,MEDICAL,A,9000,7.14,0.11,N,0
-0.8543698639632722,RENT,2.0,MEDICAL,C,4000,13.99,0.1,Y,1
-0.1657751002820236,MORTGAGE,7.0,PERSONAL,C,6000,13.99,0.11,N,0
-1.1906028802575506,OWN,0.0,PERSONAL,C,5000,13.99,0.15,Y,0
0.07390845521100654,MORTGAGE,8.0,DEBTCONSOLIDATION,D,10000,14.83,0.17,N,1
-1.953707769127263,OWN,3.0,PERSONAL,C,3000,14.72,0.13,N,0
1.7363184378170948,MORTGAGE,4.0,MEDICAL,B,6800,9.91,0.06,N,0
-1.860464606272486,RENT,2.0,VENTURE,B,2550,12.21,0.1,N,0
-1.953707769127263,RENT,0.0,PERSONAL,D,2800,15.21,0.12,Y,1
-0.9128940022073757,RENT,0.0,PERSONAL,A,5000,7.75,0.13,N,0
0.6952248192028243,RENT,2.0,PERSONAL,B,25000,12.18,0.32,N,1
1.1317782782451569,MORTGAGE,9.0,EDUCATION,B,21000,10.25,0.22,N,0
0.7513858436296598,OWN,10.0,PERSONAL,A,7000,6.62,0.09,N,0
-0.3877293245500711,RENT,7.0,PERSONAL,A,5000,6.99,0.1,N,0
-1.4470066056143203,RENT,9.0,DEBTCONSOLIDATION,C,13000,13.99,0.43,Y,1
-1.3150958276914513,RENT,2.0,VENTURE,B,8000,10.71,0.23,N,1
0.7513858436296598,MORTGAGE,8.0,PERSONAL,A,5000,7.66,0.06,N,0
0.035741318515277905,RENT,7.0,EDUCATION,C,4800,13.98,0.08,Y,0
-1.034815960393006,OWN,4.0,EDUCATION,A,5000,6.99,0.14,N,0
0.45483341783368075,MORTGAGE,0.0,VENTURE,C,8000,14.65,0.11,N,0
-1.098140082562829,RENT,0.0,PERSONAL,C,3500,14.72,0.1,Y,0
1.012252533807519,MORTGAGE,3.0,EDUCATION,B,10000,12.53,0.11,N,0
1.9849166531484492,MORTGAGE,5.0,HOMEIMPROVEMENT,A,24000,5.99,0.17,N,0
0.6952248192028243,MORTGAGE,6.0,MEDICAL,C,12000,13.85,0.15,Y,0
-0.5932551392610291,OWN,6.0,VENTURE,A,4800,7.51,0.11,N,0
-0.5325459107858193,RENT,1.0,MEDICAL,B,7800,9.99,0.17,N,0
-0.7973591924575428,MORTGAGE,2.0,EDUCATION,B,8000,10.95,0.2,N,0
2.4726248369861006,MORTGAGE,12.0,HOMEIMPROVEMENT,B,21000,10.65,0.08,N,0
-3.1229234265070023,RENT,0.0,MEDICAL,C,2800,13.11,0.2,Y,1
-1.4470066056143203,RENT,0.0,PERSONAL,A,7000,9.63,0.23,N,0
1.673925555635129,MORTGAGE,13.0,HOMEIMPROVEMENT,A,6000,8.94,0.05,N,0
0.7513858436296598,RENT,7.0,EDUCATION,B,12800,12.42,0.16,N,0
0.1114203200616098,RENT,4.0,MEDICAL,A,12000,6.03,0.2,N,0
0.8595273984212968,MORTGAGE,13.0,VENTURE,A,6500,5.42,0.08,N,0
0.28988062843598217,MORTGAGE,6.0,MEDICAL,B,16000,10.75,0.25,N,0
-0.2962342156178043,RENT,13.0,MEDICAL,C,15000,13.98,0.3,Y,0
-0.8543698639632722,MORTGAGE,5.0,MEDICAL,A,5000,7.14,0.13,N,0
-0.2962342156178043,RENT,0.0,DEBTCONSOLIDATION,B,12000,10.25,0.24,N,0
-1.953707769127263,RENT,5.0,PERSONAL,A,4500,7.91,0.19,N,0
0.45483341783368075,RENT,17.0,PERSONAL,C,35000,14.27,0.5,Y,1
0.48762826553819244,MORTGAGE,1.0,VENTURE,A,7000,5.79,0.1,N,0
-0.3877293245500711,RENT,6.0,MEDICAL,C,1000,13.49,0.02,N,0
-1.953707769127263,OWN,4.0,HOMEIMPROVEMENT,D,6000,14.42,0.25,N,0
0.1114203200616098,MORTGAGE,12.0,PERSONAL,D,10000,15.33,0.17,N,0
-1.953707769127263,RENT,5.0,MEDICAL,A,3500,5.99,0.15,N,0
-0.08292842573940847,MORTGAGE,13.0,PERSONAL,B,3200,12.69,0.06,N,0
-1.953707769127263,RENT,0.0,EDUCATION,C,8000,13.23,0.33,N,1
-1.4470066056143203,RENT,3.0,EDUCATION,A,2000,6.62,0.07,N,1
-0.20840426828818714,RENT,0.0,MEDICAL,A,10000,8.94,0.19,N,0
0.3238853021163068,RENT,2.0,HOMEIMPROVEMENT,B,25000,10.25,0.38,N,1
-1.034815960393006,RENT,2.0,DEBTCONSOLIDATION,D,12250,16.0,0.35,Y,1
-0.9128940022073757,MORTGAGE,11.0,HOMEIMPROVEMENT,A,11000,6.99,0.29,N,0
-0.17423482144345886,RENT,1.0,DEBTCONSOLIDATION,A,11400,7.9,0.22,N,0
-0.3415048131342951,RENT,7.0,PERSONAL,B,5000,11.71,0.1,N,1
0.28988062843598217,MORTGAGE,7.0,DEBTCONSOLIDATION,A,4800,6.76,0.07,N,0
-0.7973591924575428,MORTGAGE,2.0,HOMEIMPROVEMENT,A,15000,7.9,0.38,N,0
1.6466215434243812,MORTGAGE,10.0,HOMEIMPROVEMENT,B,11050,12.69,0.09,N,0
0.7513858436296598,MORTGAGE,7.0,DEBTCONSOLIDATION,B,15000,12.21,0.19,N,0
0.45483341783368075,MORTGAGE,8.0,HOMEIMPROVEMENT,A,4000,5.42,0.06,N,0
-0.2962342156178043,OWN,4.0,VENTURE,B,6000,12.69,0.12,N,0
-1.4470066056143203,OWN,5.0,EDUCATION,A,5000,8.59,0.17,N,0
-0.7973591924575428,RENT,3.0,EDUCATION,A,9000,8.94,0.23,N,0
0.1114203200616098,MORTGAGE,4.0,VENTURE,D,8000,15.62,0.13,Y,0
-0.7973591924575428,MORTGAGE,5.0,VENTURE,A,1500,8.9,0.04,N,0
0.2092414690375645,MORTGAGE,6.0,VENTURE,A,4800,7.14,0.07,N,0
-0.25187934846212845,OWN,12.0,EDUCATION,A,1500,7.74,0.03,N,0
-0.687581589230661,RENT,7.0,EDUCATION,A,12000,7.88,0.29,N,0
1.2450424051449376,MORTGAGE,6.0,EDUCATION,A,5000,7.88,0.05,N,0
-1.4470066056143203,MORTGAGE,9.0,HOMEIMPROVEMENT,A,1000,5.42,0.03,N,0
-0.10745488274618156,OWN,12.0,MEDICAL,D,7000,15.99,0.11,Y,1
0.18456473494881837,MORTGAGE,6.0,EDUCATION,A,5000,6.92,0.08,N,0
-1.034815960393006,RENT,5.0,MEDICAL,C,10000,13.85,0.28,N,0
1.683022465847731,MORTGAGE,12.0,PERSONAL,A,15000,8.59,0.13,N,0
-0.7417864476299554,MORTGAGE,7.0,DEBTCONSOLIDATION,B,7200,11.71,0.18,N,0
0.1114203200616098,MORTGAGE,3.0,DEBTCONSOLIDATION,A,7000,7.14,0.12,N,0
-0.687581589230661,OWN,0.0,VENTURE,B,3500,11.58,0.08,N,0
-0.2962342156178043,MORTGAGE,7.0,PERSONAL,A,3600,6.99,0.07,N,0
0.1114203200616098,RENT,6.0,DEBTCONSOLIDATION,C,5000,12.99,0.08,N,0
0.7513858436296598,MORTGAGE,6.0,VENTURE,B,12000,10.99,0.15,N,0
-0.9128940022073757,RENT,3.0,DEBTCONSOLIDATION,B,8000,11.36,0.21,N,0
-1.4470066056143203,RENT,0.0,EDUCATION,B,4800,12.42,0.16,N,0
0.45483341783368075,MORTGAGE,3.0,PERSONAL,A,7000,7.14,0.1,N,0
-1.4470066056143203,RENT,3.0,MEDICAL,D,6000,15.99,0.2,N,1
-1.372755605883259,RENT,3.0,DEBTCONSOLIDATION,D,12000,14.42,0.39,N,1
-0.3877293245500711,RENT,2.0,MEDICAL,B,3000,10.37,0.06,N,0
-0.9608576429258869,RENT,4.0,HOMEIMPROVEMENT,C,7200,13.49,0.19,N,1
0.07405979300370986,RENT,5.0,DEBTCONSOLIDATION,C,20000,13.79,0.34,N,1
2.4726248369861006,MORTGAGE,6.0,VENTURE,B,15000,11.83,0.06,N,0
-0.25187934846212845,RENT,6.0,DEBTCONSOLIDATION,A,8000,9.63,0.16,N,1
1.1549108751705055,MORTGAGE,0.0,HOMEIMPROVEMENT,C,4000,13.43,0.04,N,0
1.1509265983738675,MORTGAGE,11.0,EDUCATION,E,15000,14.5,0.16,N,0
0.9625308648547307,MORTGAGE,7.0,PERSONAL,A,14000,7.88,0.16,N,0
-0.687581589230661,RENT,2.0,EDUCATION,A,3000,7.29,0.07,N,0
-1.6859478207348826,RENT,2.0,VENTURE,B,6000,10.0,0.22,N,0
-0.4832051829881542,RENT,6.0,DEBTCONSOLIDATION,C,11000,13.79,0.23,N,0
-0.4832051829881542,MORTGAGE,6.0,MEDICAL,C,9000,13.22,0.2,N,1
0.1114203200616098,MORTGAGE,7.0,PERSONAL,A,6000,7.29,0.1,N,0
-1.3581993448310927,RENT,0.0,DEBTCONSOLIDATION,D,9250,14.59,0.3,N,1
-0.43494836330594416,RENT,7.0,PERSONAL,A,15000,7.66,0.32,N,1
-1.034815960393006,MORTGAGE,8.0,EDUCATION,A,6400,6.92,0.18,N,0
-0.7417864476299554,RENT,0.0,MEDICAL,C,4000,12.87,0.1,Y,0
0.45483341783368075,RENT,4.0,DEBTCONSOLIDATION,A,6400,7.68,0.09,N,0
0.28988062843598217,MORTGAGE,14.0,HOMEIMPROVEMENT,D,3000,15.33,0.05,Y,0
-0.7973591924575428,RENT,14.0,MEDICAL,A,14000,6.62,0.36,N,1
-0.20840426828818714,RENT,7.0,MEDICAL,A,8000,7.51,0.15,N,0
-0.20840426828818714,RENT,7.0,VENTURE,C,2500,13.79,0.05,Y,0
0.7513858436296598,RENT,3.0,HOMEIMPROVEMENT,A,6400,7.88,0.08,N,0
1.4222030008432438,RENT,20.0,HOMEIMPROVEMENT,B,30000,11.11,0.27,N,1
-0.5126764714291313,RENT,7.0,DEBTCONSOLIDATION,A,5000,7.51,0.11,N,1
0.1114203200616098,MORTGAGE,11.0,VENTURE,C,5000,12.99,0.08,N,0
0.18456473494881837,RENT,3.0,EDUCATION,A,8000,6.76,0.13,N,0
0.22023791549844826,MORTGAGE,7.0,DEBTCONSOLIDATION,A,11200,8.49,0.18,N,0
0.6081629468826527,MORTGAGE,4.0,VENTURE,C,15000,12.73,0.2,Y,0
0.3406907595042615,RENT,0.0,DEBTCONSOLIDATION,B,15000,11.99,0.23,N,0
0.531131622157366,MORTGAGE,8.0,HOMEIMPROVEMENT,B,22650,10.65,0.31,N,0
-1.4853932653648865,RENT,5.0,MEDICAL,B,5500,11.11,0.18,N,0
-0.2962342156178043,RENT,5.0,DEBTCONSOLIDATION,B,6000,10.75,0.12,N,0
-0.2962342156178043,MORTGAGE,0.0,PERSONAL,A,7000,9.32,0.14,N,0
0.45483341783368075,RENT,5.0,EDUCATION,B,20000,12.21,0.29,N,0
-1.8608284519682006,RENT,8.0,PERSONAL,B,8500,12.21,0.34,N,1
-0.8892976504061049,RENT,9.0,MEDICAL,D,10000,15.62,0.26,Y,0
